,Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated
5479,13/07/2021,Nagaland,618772.0,46361.0,127.0,519353.0,99419.0,356081.0,262611.0,80.0,0.0,618564.0,208.0,51.0,368703.0,164010.0,86059.0,230457.61607142858,130174.33928571429,124843.45535714286,134941971.0,115668447.0,46462.0,248976.98113207548
5480,14/07/2021,Nagaland,633282.0,41022.0,122.0,528576.0,104706.0,364144.0,269053.0,85.0,0.0,632947.0,335.0,51.0,375877.0,168976.0,88429.0,230721.9642857143,131500.35714285713,128487.32142857143,134941971.0,115668447.0,46462.0,241754.71698113208
5481,15/07/2021,Nagaland,643785.0,43668.0,120.0,534668.0,109117.0,369948.0,273751.0,86.0,0.0,643349.0,436.0,51.0,381347.0,172335.0,90103.0,230986.3125,132826.375,132131.1875,134941971.0,115668447.0,46462.0,234532.45283018867
5482,16/07/2021,Nagaland,653588.0,41440.0,104.0,541764.0,111824.0,375405.0,278090.0,93.0,0.0,653020.0,568.0,51.0,387477.0,174924.0,91187.0,231250.6607142857,134152.39285714284,135775.05357142858,134941971.0,115668447.0,46462.0,227310.1886792453
5483,17/07/2021,Nagaland,657850.0,17059.0,51.0,545012.0,112838.0,377809.0,279948.0,93.0,0.0,657110.0,740.0,52.0,390151.0,175984.0,91715.0,231515.00892857142,135478.4107142857,139418.91964285716,134941971.0,115668447.0,46462.0,220087.9245283019
5484,18/07/2021,Nagaland,665218.0,34262.0,91.0,550447.0,114771.0,381914.0,283210.0,94.0,0.0,664478.0,740.0,53.0,394111.0,178041.0,93066.0,231779.35714285713,136804.42857142858,143062.7857142857,134941971.0,115668447.0,46462.0,212865.6603773585
5485,19/07/2021,Nagaland,679321.0,50891.0,134.0,560636.0,118685.0,389576.0,289648.0,97.0,0.0,678390.0,931.0,53.0,402816.0,181802.0,94703.0,232043.70535714287,138130.44642857142,146706.6517857143,134941971.0,115668447.0,46462.0,205643.3962264151
5486,20/07/2021,Nagaland,692524.0,58669.0,138.0,569978.0,122546.0,396756.0,295669.0,99.0,0.0,691374.0,1150.0,53.0,410937.0,185438.0,96149.0,232308.05357142858,139456.4642857143,150350.51785714284,134941971.0,115668447.0,46462.0,198421.1320754717
5487,21/07/2021,Nagaland,704472.0,42296.0,106.0,577392.0,127080.0,403094.0,301276.0,102.0,0.0,703113.0,1359.0,53.0,417780.0,189010.0,97682.0,232572.4017857143,140782.48214285716,153994.38392857142,134941971.0,115668447.0,46462.0,191198.8679245283
5488,22/07/2021,Nagaland,714870.0,41990.0,107.0,583739.0,131131.0,408886.0,305880.0,104.0,0.0,713424.0,1446.0,53.0,423580.0,192191.0,99099.0,232836.75,142108.5,157638.25,134941971.0,115668447.0,46462.0,183976.6037735849
5489,23/07/2021,Nagaland,724280.0,47846.0,112.0,589807.0,134473.0,414020.0,310153.0,107.0,0.0,722739.0,1541.0,53.0,429099.0,194900.0,100281.0,233101.0982142857,143434.51785714284,161282.11607142858,134941971.0,115668447.0,46462.0,176754.3396226415
5490,24/07/2021,Nagaland,727512.0,15392.0,38.0,592238.0,135274.0,415762.0,311643.0,107.0,0.0,725877.0,1635.0,54.0,431023.0,195763.0,100726.0,233365.44642857142,144760.5357142857,164925.98214285716,134941971.0,115668447.0,46462.0,169532.07547169813
5491,25/07/2021,Nagaland,730846.0,22973.0,88.0,594445.0,136401.0,417639.0,313099.0,108.0,0.0,729211.0,1635.0,54.0,432756.0,196775.0,101315.0,233629.79464285713,146086.55357142858,168569.84821428574,134941971.0,115668447.0,46462.0,162309.81132075473
5492,26/07/2021,Nagaland,739944.0,52302.0,126.0,599958.0,139986.0,422787.0,317048.0,109.0,0.0,738225.0,1719.0,54.0,437848.0,199623.0,102473.0,233894.14285714287,147412.57142857142,172213.7142857143,134941971.0,115668447.0,46462.0,155087.54716981133
5493,27/07/2021,Nagaland,747478.0,58196.0,123.0,604714.0,142764.0,427020.0,320349.0,109.0,0.0,745715.0,1763.0,54.0,441987.0,201952.0,103539.0,234158.49107142858,148738.5892857143,175857.58035714284,134941971.0,115668447.0,46462.0,147865.28301886792
5494,28/07/2021,Nagaland,753720.0,0.0,0.0,608661.0,145059.0,430442.0,323168.0,110.0,0.0,751903.0,1817.0,54.0,445319.0,203994.0,104407.0,234422.8392857143,150064.60714285716,179501.44642857142,134941971.0,115668447.0,46462.0,140643.01886792452
5495,29/07/2021,Nagaland,758573.0,36912.0,94.0,611482.0,147091.0,433114.0,325348.0,111.0,0.0,756736.0,1837.0,54.0,447747.0,205555.0,105271.0,234687.1875,151390.625,183145.3125,134941971.0,115668447.0,46462.0,133420.75471698114
5496,30/07/2021,Nagaland,763174.0,48635.0,90.0,614449.0,148725.0,435715.0,327347.0,112.0,0.0,761315.0,1859.0,54.0,450497.0,206844.0,105833.0,234951.5357142857,152716.64285714284,186789.17857142858,134941971.0,115668447.0,46462.0,126198.49056603774
5497,31/07/2021,Nagaland,765106.0,12815.0,38.0,615940.0,149166.0,436791.0,328203.0,112.0,0.0,763205.0,1901.0,54.0,451662.0,207337.0,106107.0,235215.88392857142,154042.6607142857,190433.04464285716,134941971.0,115668447.0,46462.0,118976.22641509434
5498,01/08/2021,Nagaland,767610.0,5980.0,23.0,617873.0,149737.0,438017.0,329481.0,112.0,0.0,765709.0,1901.0,54.0,452649.0,208217.0,106744.0,235480.23214285713,155368.67857142858,194076.9107142857,134941971.0,115668447.0,46462.0,111753.96226415096
5499,02/08/2021,Nagaland,772311.0,39804.0,102.0,620923.0,151388.0,440744.0,331455.0,112.0,0.0,770387.0,1924.0,54.0,455276.0,209665.0,107370.0,235744.58035714287,156694.69642857142,197720.7767857143,134941971.0,115668447.0,46462.0,104531.69811320753
5500,03/08/2021,Nagaland,776067.0,47827.0,109.0,623306.0,152761.0,442871.0,333082.0,114.0,0.0,774092.0,1975.0,54.0,457320.0,210818.0,107929.0,236008.92857142858,158020.7142857143,201364.64285714287,134941971.0,115668447.0,46462.0,97309.43396226416
5501,04/08/2021,Nagaland,779573.0,40592.0,90.0,625565.0,154008.0,444866.0,334593.0,114.0,0.0,777557.0,2016.0,54.0,459441.0,211858.0,108274.0,236273.2767857143,159346.73214285716,205008.50892857142,134941971.0,115668447.0,46462.0,90087.16981132078
5502,05/08/2021,Nagaland,782451.0,30966.0,70.0,627146.0,155305.0,446579.0,335757.0,115.0,0.0,780376.0,2075.0,54.0,461204.0,212601.0,108646.0,236537.625,160672.75,208652.375,134941971.0,115668447.0,46462.0,82864.90566037735
5503,06/08/2021,Nagaland,785511.0,37266.0,77.0,629122.0,156389.0,448321.0,337075.0,115.0,0.0,783311.0,2200.0,56.0,463103.0,213396.0,109012.0,236801.9732142857,161998.76785714284,212296.24107142858,134941971.0,115668447.0,46462.0,75642.64150943398
5504,07/08/2021,Nagaland,786795.0,12962.0,20.0,629818.0,156977.0,449030.0,337650.0,115.0,0.0,784445.0,2350.0,56.0,464024.0,213639.0,109132.0,237066.32142857142,163324.7857142857,215940.10714285716,134941971.0,115668447.0,46462.0,68420.3773584906
5505,08/08/2021,Nagaland,787394.0,5889.0,25.0,630228.0,157166.0,449330.0,337949.0,115.0,0.0,785044.0,2350.0,56.0,464319.0,213830.0,109245.0,237330.66964285713,164650.80357142858,219583.9732142857,134941971.0,115668447.0,46462.0,61198.11320754717
5506,09/08/2021,Nagaland,791508.0,35729.0,90.0,632120.0,159388.0,451752.0,339640.0,116.0,0.0,789025.0,2483.0,56.0,467353.0,214623.0,109532.0,237595.01785714287,165976.82142857142,223227.8392857143,134941971.0,115668447.0,46462.0,53975.849056603794
5507,10/08/2021,Nagaland,678924.0,30644.571428571428,95.28571428571429,542305.7142857143,136618.2857142857,387421.71428571426,291402.85714285716,99.42857142857143,2.7142857142857144,676793.0,2464.189393939394,55.803030303030305,485327.80838323355,237892.7125748503,131185.3892215569,237859.36607142858,167302.8392857143,226871.70535714287,134941971.0,115668447.0,46462.0,46753.58490566036
5508,11/08/2021,Nagaland,566340.0,25560.142857142855,100.57142857142857,452491.4285714286,113848.57142857142,323091.4285714286,243165.7142857143,82.85714285714286,5.428571428571429,564561.0,2445.378787878788,55.60606060606061,503302.61676646705,261162.4251497006,152838.77844311378,238123.7142857143,168628.85714285716,230515.57142857142,134941971.0,115668447.0,46462.0,39531.32075471699
5509,12/08/2021,Nagaland,453756.0,20475.714285714286,105.85714285714286,362677.14285714284,91078.85714285714,258761.14285714284,194928.57142857142,66.28571428571428,8.142857142857142,452329.0,2426.568181818182,55.40909090909091,521277.4251497006,284432.1377245509,174492.16766467065,238388.0625,169954.875,234159.4375,134941971.0,115668447.0,46462.0,32309.056603773613
5510,13/08/2021,Nagaland,341172.0,15391.285714285714,111.14285714285714,272862.85714285716,68309.14285714286,194430.85714285713,146691.42857142858,49.71428571428571,10.857142857142858,340097.0,2407.757575757576,55.21212121212121,539252.2335329341,307701.8502994012,196145.55688622754,238652.4107142857,171280.89285714284,237803.30357142858,134941971.0,115668447.0,46462.0,25086.79245283018
5511,14/08/2021,Nagaland,228588.0,10306.857142857141,116.42857142857143,183048.57142857148,45539.428571428565,130100.57142857142,98454.28571428574,33.14285714285714,13.571428571428573,227865.0,2388.9469696969695,55.015151515151516,557227.0419161676,330971.5628742515,217798.94610778443,238916.75892857142,172606.9107142857,241447.16964285716,134941971.0,115668447.0,46462.0,17864.528301886807
5512,15/08/2021,Nagaland,116004.0,5222.4285714285725,121.71428571428572,93234.28571428568,22769.71428571429,65770.28571428568,50217.14285714284,16.571428571428555,16.285714285714285,115633.0,2370.1363636363635,54.81818181818182,575201.8502994012,354241.2754491018,239452.3353293413,239181.10714285713,173932.92857142858,245091.0357142857,134941971.0,115668447.0,46462.0,10642.264150943374
5513,16/01/2021,Odisha,3420.0,138.0,127.0,3420.0,0.0,1440.0,1980.0,0.0,19.0,3401.0,2351.3257575757575,54.621212121212125,593176.6586826347,377510.9880239521,261105.7245508982,239445.45535714287,175258.94642857142,248734.9017857143,134941971.0,115668447.0,46462.0,3420.0
5514,17/01/2021,Odisha,3536.0,322.0,210.0,3536.0,0.0,1487.0,2049.0,0.0,19.0,3517.0,2332.5151515151515,54.42424242424242,611151.4670658682,400780.7005988024,282759.1137724551,239709.80357142858,176584.9642857143,252378.76785714287,134941971.0,115668447.0,46462.0,3536.0
5515,18/01/2021,Odisha,7591.0,559.0,314.0,7591.0,0.0,2729.0,4861.0,1.0,184.0,7407.0,2313.7045454545455,54.22727272727273,629126.2754491018,424050.4131736527,304412.502994012,239974.1517857143,177910.98214285716,256022.63392857145,134941971.0,115668447.0,46462.0,7591.0
5516,19/01/2021,Odisha,14807.0,678.0,341.0,14807.0,0.0,5840.0,8966.0,1.0,615.0,14192.0,2294.8939393939395,54.03030303030303,647101.0838323353,447320.125748503,326065.89221556886,240238.5,179237.0,259666.5,134941971.0,115668447.0,46462.0,14807.0
5517,20/01/2021,Odisha,18568.0,1010.0,436.0,18568.0,0.0,7559.0,11008.0,1.0,1020.0,17548.0,2276.0833333333335,53.833333333333336,665075.8922155688,470589.8383233533,347719.28143712576,240502.8482142857,180563.01785714284,263310.3660714286,134941971.0,115668447.0,46462.0,18568.0
5518,21/01/2021,Odisha,45331.0,1284.0,512.0,45331.0,0.0,13164.0,32163.0,4.0,1405.0,43926.0,2257.272727272727,53.63636363636364,683050.7005988024,493859.55089820357,369372.6706586826,240767.19642857142,181889.0357142857,266954.23214285716,134941971.0,115668447.0,46462.0,45331.0
5519,22/01/2021,Odisha,59241.0,1527.0,531.0,59241.0,0.0,17110.0,42127.0,4.0,2171.0,57070.0,2238.462121212121,53.43939393939394,701025.5089820359,517129.26347305387,391026.0598802395,241031.54464285713,183215.05357142858,270598.0982142857,134941971.0,115668447.0,46462.0,59241.0
5520,23/01/2021,Odisha,89092.0,1670.0,548.0,89092.0,0.0,22704.0,66382.0,6.0,3082.0,86010.0,2219.651515151515,53.24242424242424,719000.3173652694,540398.9760479042,412679.4491017964,241295.89285714287,184541.07142857142,274241.9642857143,134941971.0,115668447.0,46462.0,89092.0
5521,24/01/2021,Odisha,93846.0,1872.0,564.0,93846.0,0.0,24368.0,69472.0,6.0,3806.0,90040.0,2200.840909090909,53.04545454545455,736975.125748503,563668.6886227545,434332.83832335327,241560.24107142858,185867.0892857143,277885.83035714284,134941971.0,115668447.0,46462.0,93846.0
5522,25/01/2021,Odisha,120698.0,1936.0,571.0,120698.0,0.0,29445.0,91246.0,7.0,4475.0,116223.0,2182.030303030303,52.84848484848485,754949.9341317365,586938.4011976048,455986.22754491016,241824.5892857143,187193.10714285716,281529.6964285715,134941971.0,115668447.0,46462.0,120698.0
5523,26/01/2021,Odisha,122870.0,1973.0,578.0,122870.0,0.0,29962.0,92901.0,7.0,4754.0,118116.0,2163.219696969697,52.65151515151515,772924.74251497,610208.1137724551,477639.61676646705,242088.9375,188519.125,285173.5625,134941971.0,115668447.0,46462.0,122870.0
5524,27/01/2021,Odisha,130317.0,2246.0,664.0,130317.0,0.0,32368.0,97942.0,7.0,6138.0,124179.0,2144.409090909091,52.45454545454545,790899.5508982036,633477.8263473054,499293.00598802394,242353.2857142857,189845.14285714284,288817.4285714286,134941971.0,115668447.0,46462.0,130317.0
5525,28/01/2021,Odisha,145998.0,2437.0,680.0,145998.0,0.0,36600.0,109390.0,8.0,7249.0,138749.0,2125.598484848485,52.25757575757576,808874.3592814371,656747.5389221557,520946.39520958083,242617.63392857142,191171.1607142857,292461.29464285716,134941971.0,115668447.0,46462.0,145998.0
5526,29/01/2021,Odisha,156711.0,2481.0,690.0,156711.0,0.0,39388.0,117315.0,8.0,8193.0,148518.0,2106.787878787879,52.06060606060606,826849.1676646706,680017.251497006,542599.7844311377,242881.98214285713,192497.17857142858,296105.1607142857,134941971.0,115668447.0,46462.0,156711.0
5527,30/01/2021,Odisha,158329.0,2514.0,698.0,158329.0,0.0,40124.0,118197.0,8.0,9217.0,149112.0,2087.9772727272725,51.86363636363637,844823.9760479042,703286.9640718563,564253.1736526946,243146.33035714284,193823.19642857142,299749.0267857143,134941971.0,115668447.0,46462.0,158329.0
5528,31/01/2021,Odisha,158567.0,2535.0,701.0,158567.0,0.0,40234.0,118325.0,8.0,9381.0,149186.0,2069.1666666666665,51.666666666666664,862798.7844311377,726556.6766467066,585906.5628742515,243410.67857142858,195149.2142857143,303392.89285714284,134941971.0,115668447.0,46462.0,158567.0
5529,01/02/2021,Odisha,159914.0,2606.0,718.0,159914.0,0.0,40804.0,119102.0,8.0,10316.0,149598.0,2050.3560606060605,51.46969696969697,880773.5928143712,749826.3892215568,607559.9520958083,243675.0267857143,196475.23214285716,307036.7589285715,134941971.0,115668447.0,46462.0,159914.0
5530,02/02/2021,Odisha,161078.0,2749.0,753.0,161078.0,0.0,41311.0,119759.0,8.0,11119.0,149959.0,2031.5454545454545,51.27272727272727,898748.4011976048,773096.1017964071,629213.3413173652,243939.375,197801.25,310680.625,134941971.0,115668447.0,46462.0,161078.0
5531,03/02/2021,Odisha,165753.0,2976.0,794.0,165753.0,0.0,42700.0,123044.0,9.0,11851.0,153902.0,2012.7348484848485,51.07575757575758,916723.2095808383,796365.8143712574,650866.7305389221,244203.7232142857,199127.26785714284,314324.4910714286,134941971.0,115668447.0,46462.0,165753.0
5532,04/02/2021,Odisha,186187.0,3130.0,846.0,186187.0,0.0,46063.0,140115.0,9.0,12225.0,173962.0,1993.9242424242425,50.878787878787875,934698.0179640718,819635.5269461077,672520.119760479,244468.07142857142,200453.2857142857,317968.35714285716,134941971.0,115668447.0,46462.0,186187.0
5533,05/02/2021,Odisha,190943.0,3357.0,999.0,190943.0,0.0,47344.0,143573.0,26.0,12710.0,178233.0,1975.1136363636363,50.68181818181818,952672.8263473054,842905.239520958,694173.5089820359,244732.41964285713,201779.30357142858,321612.22321428574,134941971.0,115668447.0,46462.0,190943.0
5534,06/02/2021,Odisha,220401.0,3606.0,1082.0,220401.0,0.0,64690.0,155685.0,26.0,13430.0,206971.0,1956.3030303030303,50.484848484848484,970647.6347305389,866174.9520958083,715826.8982035927,244996.76785714284,203105.32142857142,325256.0892857143,134941971.0,115668447.0,46462.0,220401.0
5535,07/02/2021,Odisha,223714.0,3909.0,1149.0,223714.0,0.0,66824.0,156864.0,26.0,13430.0,210284.0,1937.4924242424242,50.28787878787879,988622.4431137724,889444.6646706586,737480.2874251497,245261.11607142858,204431.3392857143,328899.95535714284,134941971.0,115668447.0,46462.0,223714.0
5536,08/02/2021,Odisha,255650.0,4124.0,1173.0,255650.0,0.0,87507.0,168112.0,31.0,15216.0,240434.0,1918.681818181818,50.09090909090909,1006597.2514970059,912714.377245509,759133.6766467065,245525.4642857143,205757.35714285716,332543.8214285714,134941971.0,115668447.0,46462.0,255650.0
5537,09/02/2021,Odisha,282491.0,4406.0,1214.0,282491.0,0.0,106597.0,175862.0,32.0,17942.0,264549.0,1899.871212121212,49.89393939393939,1024572.0598802395,935984.0898203593,780787.0658682635,245789.8125,207083.375,336187.6875,134941971.0,115668447.0,46462.0,282491.0
5538,10/02/2021,Odisha,316166.0,4630.0,1250.0,316166.0,0.0,126258.0,189872.0,36.0,20655.0,295511.0,1881.060606060606,49.696969696969695,1042546.868263473,959253.8023952096,802440.4550898203,246054.1607142857,208409.39285714284,339831.5535714286,134941971.0,115668447.0,46462.0,316166.0
5539,11/02/2021,Odisha,334559.0,4864.0,1266.0,334559.0,0.0,140425.0,194094.0,40.0,23098.0,311461.0,1862.25,49.5,1060521.6766467066,982523.5149700599,824093.8443113772,246318.50892857142,209735.4107142857,343475.41964285716,134941971.0,115668447.0,46462.0,334559.0
5540,12/02/2021,Odisha,350417.0,5079.0,1269.0,350417.0,0.0,151452.0,198925.0,40.0,25260.0,325157.0,1843.439393939394,49.303030303030305,1078496.48502994,1005793.2275449102,845747.2335329341,246582.85714285713,211061.42857142858,347119.28571428574,134941971.0,115668447.0,46462.0,350417.0
5541,13/02/2021,Odisha,360206.0,5218.0,1274.0,360203.0,3.0,157507.0,202655.0,41.0,28009.0,332194.0,1824.6287878787878,49.10606060606061,1096471.2934131736,1029062.9401197605,867400.6227544909,246847.20535714284,212387.44642857142,350763.1517857143,134941971.0,115668447.0,46462.0,360203.0
5542,14/02/2021,Odisha,360679.0,5310.0,1279.0,360676.0,3.0,157780.0,202855.0,41.0,28086.0,332590.0,1805.8181818181818,48.90909090909091,1114446.1017964073,1052332.6526946109,889054.0119760479,247111.55357142858,213713.4642857143,354407.01785714284,134941971.0,115668447.0,46462.0,360676.0
5543,15/02/2021,Odisha,377078.0,5442.0,1284.0,370662.0,6416.0,163428.0,207190.0,44.0,29113.0,341549.0,1787.0075757575758,48.71212121212121,1132420.9101796406,1075602.3652694612,910707.4011976047,247375.9017857143,215039.48214285716,358050.8839285714,134941971.0,115668447.0,46462.0,370662.0
5544,16/02/2021,Odisha,380202.0,5531.0,1286.0,373167.0,7035.0,165357.0,207766.0,44.0,30088.0,343079.0,1768.1969696969695,48.515151515151516,1150395.7185628742,1098872.0778443115,932360.7904191617,247640.25,216365.5,361694.75,134941971.0,115668447.0,46462.0,373167.0
5545,17/02/2021,Odisha,392505.0,5863.0,1305.0,380869.0,11636.0,169717.0,211108.0,44.0,31367.0,349502.0,1749.3863636363635,48.31818181818182,1168370.5269461079,1122141.7904191618,954014.1796407185,247904.5982142857,217691.51785714284,365338.6160714286,134941971.0,115668447.0,46462.0,380869.0
5546,18/02/2021,Odisha,407988.0,6103.0,1315.0,373908.0,34080.0,172003.0,201859.0,46.0,30707.0,343201.0,1730.5757575757575,48.121212121212125,1186345.3353293412,1145411.502994012,975667.5688622755,248168.94642857142,219017.5357142857,368982.48214285716,134941971.0,115668447.0,46462.0,373908.0
5547,19/02/2021,Odisha,462576.0,6421.0,1326.0,414702.0,47874.0,184788.0,229867.0,47.0,32942.0,381760.0,1711.7651515151515,47.92424242424242,1204320.1437125748,1168681.2155688624,997320.9580838323,248433.29464285713,220343.55357142858,372626.34821428574,134941971.0,115668447.0,46462.0,414702.0
5548,20/02/2021,Odisha,489793.0,6585.0,1329.0,419252.0,70541.0,187866.0,231339.0,47.0,33417.0,385835.0,1692.9545454545455,47.72727272727273,1222294.9520958085,1191950.9281437127,1018974.3473053891,248697.64285714284,221669.57142857142,376270.2142857143,134941971.0,115668447.0,46462.0,419252.0
5549,21/02/2021,Odisha,491506.0,6717.0,1330.0,419492.0,72014.0,188029.0,231416.0,47.0,33428.0,386064.0,1674.1439393939393,47.53030303030303,1240269.7604790418,1215220.640718563,1040627.7365269461,248961.99107142858,222995.5892857143,379914.08035714284,134941971.0,115668447.0,46462.0,419492.0
5550,22/02/2021,Odisha,519365.0,6897.0,1338.0,423769.0,95596.0,190642.0,233080.0,47.0,34232.0,389537.0,1655.3333333333333,47.333333333333336,1258244.5688622755,1238490.3532934133,1062281.125748503,249226.3392857143,224321.60714285716,383557.9464285714,134941971.0,115668447.0,46462.0,423769.0
5551,23/02/2021,Odisha,531427.0,7035.0,1341.0,427468.0,103959.0,193269.0,234152.0,47.0,34630.0,392838.0,1636.5227272727273,47.13636363636364,1276219.377245509,1261760.0658682636,1083934.51497006,249490.6875,225647.625,387201.8125,134941971.0,115668447.0,46462.0,427468.0
5552,24/02/2021,Odisha,539997.0,7302.0,1352.0,430731.0,109266.0,195441.0,235243.0,47.0,35369.0,395362.0,1617.712121212121,46.93939393939394,1294194.1856287424,1285029.7784431137,1105587.9041916167,249755.0357142857,226973.64285714284,390845.6785714286,134941971.0,115668447.0,46462.0,430731.0
5553,25/02/2021,Odisha,564070.0,7471.0,1354.0,437478.0,126592.0,199276.0,238154.0,48.0,36267.0,401211.0,1598.901515151515,46.74242424242424,1312168.994011976,1308299.491017964,1127241.2934131736,250019.38392857142,228299.6607142857,394489.54464285716,134941971.0,115668447.0,46462.0,437478.0
5554,26/02/2021,Odisha,573790.0,7549.0,1359.0,440499.0,133291.0,201149.0,239302.0,48.0,36845.0,403654.0,1580.090909090909,46.54545454545455,1330143.8023952097,1331569.2035928143,1148894.6826347304,250283.73214285713,229625.67857142858,398133.41071428574,134941971.0,115668447.0,46462.0,440499.0
5555,27/02/2021,Odisha,573826.0,7549.0,1359.0,440535.0,133291.0,201164.0,239323.0,48.0,36845.0,403690.0,1561.280303030303,46.34848484848485,1348118.610778443,1354838.9161676646,1170548.0718562873,250548.08035714284,230951.69642857142,401777.2767857143,134941971.0,115668447.0,46462.0,440535.0
5556,28/02/2021,Odisha,573828.0,7873.0,1375.0,440537.0,133291.0,201164.0,239325.0,48.0,36845.0,403692.0,1542.469696969697,46.151515151515156,1366093.4191616767,1378108.6287425149,1192201.4610778443,250812.42857142858,232277.7142857143,405421.14285714284,134941971.0,115668447.0,46462.0,440537.0
5557,01/03/2021,Odisha,573828.0,8384.0,1397.0,440537.0,133291.0,201164.0,239325.0,48.0,36845.0,403692.0,1523.6590909090908,45.95454545454545,1384068.2275449103,1401378.3413173652,1213854.8502994012,251076.7767857143,233603.73214285716,409065.0089285714,134941971.0,115668447.0,46462.0,440537.0
5558,02/03/2021,Odisha,608953.0,9297.0,1423.0,469228.0,139725.0,219169.0,250010.0,49.0,38602.0,430626.0,1504.8484848484848,45.75757575757576,1402043.0359281437,1424648.0538922155,1235508.239520958,251341.125,234929.75,412708.875,134941971.0,115668447.0,46462.0,469228.0
5559,03/03/2021,Odisha,636348.0,11532.0,1472.0,493470.0,142878.0,233881.0,259536.0,53.0,40722.0,452748.0,1486.0378787878788,45.56060606060606,1420017.8443113773,1447917.7664670658,1257161.6287425149,251605.4732142857,236255.76785714284,416352.7410714286,134941971.0,115668447.0,46462.0,493470.0
5560,04/03/2021,Odisha,678170.0,13532.0,1485.0,525756.0,152414.0,252577.0,273124.0,55.0,43039.0,482717.0,1467.2272727272725,45.36363636363636,1437992.6526946109,1471187.479041916,1278815.0179640718,251869.82142857142,237581.7857142857,419996.60714285716,134941971.0,115668447.0,46462.0,525756.0
5561,05/03/2021,Odisha,705107.0,14985.0,1495.0,548018.0,157089.0,265410.0,282553.0,55.0,45134.0,502884.0,1448.4166666666665,45.16666666666667,1455967.4610778443,1494457.1916167664,1300468.4071856288,252134.16964285713,238907.80357142858,423640.47321428574,134941971.0,115668447.0,46462.0,548018.0
5562,06/03/2021,Odisha,744565.0,17147.0,1533.0,579310.0,165255.0,283026.0,296212.0,72.0,48188.0,531122.0,1429.6060606060605,44.96969696969697,1473942.2694610779,1517726.9041916167,1322121.7964071855,252398.51785714284,240233.82142857142,427284.3392857143,134941971.0,115668447.0,46462.0,579310.0
5563,07/03/2021,Odisha,749077.0,18147.0,1542.0,582986.0,166091.0,284954.0,297960.0,72.0,48395.0,534591.0,1410.7954545454545,44.77272727272727,1491917.0778443115,1540996.616766467,1343775.1856287424,252662.86607142858,241559.8392857143,430928.2053571429,134941971.0,115668447.0,46462.0,582986.0
5564,08/03/2021,Odisha,820328.0,19210.0,1566.0,628602.0,191726.0,311428.0,317098.0,76.0,52292.0,576310.0,1391.9848484848485,44.57575757575758,1509891.8862275449,1564266.3293413173,1365428.5748502994,252927.2142857143,242885.85714285713,434572.0714285714,134941971.0,115668447.0,46462.0,628602.0
5565,09/03/2021,Odisha,707189.0,116599.0,614.0,494050.0,213139.0,360370.0,346728.0,91.0,57613.0,649555.0,1373.1742424242423,44.378787878787875,1527866.6946107785,1587536.0419161676,1387081.964071856,253191.5625,244211.875,438215.9375,134941971.0,115668447.0,46462.0,707189.0
5566,10/03/2021,Odisha,750951.0,98201.0,504.0,522145.0,228806.0,388030.0,362825.0,96.0,61934.0,688996.0,1354.3636363636363,44.18181818181818,1545841.5029940119,1610805.754491018,1408735.353293413,253455.9107142857,245537.89285714284,441859.8035714286,134941971.0,115668447.0,46462.0,750951.0
5567,11/03/2021,Odisha,758859.0,18624.0,118.0,527341.0,231518.0,393158.0,365605.0,96.0,64174.0,694664.0,1335.5530303030303,43.984848484848484,1563816.3113772455,1634075.4670658682,1430388.74251497,253720.25892857142,246863.9107142857,445503.66964285716,134941971.0,115668447.0,46462.0,758859.0
5568,12/03/2021,Odisha,825025.0,131355.0,717.0,570575.0,254450.0,434389.0,390536.0,100.0,68197.0,756807.0,1316.742424242424,43.78787878787879,1581791.119760479,1657345.1796407185,1452042.131736527,253984.60714285713,248189.92857142858,449147.53571428574,134941971.0,115668447.0,46462.0,825025.0
5569,13/03/2021,Odisha,883368.0,109296.0,614.0,614739.0,268629.0,468905.0,414362.0,101.0,73762.0,809585.0,1297.931818181818,43.59090909090909,1599765.9281437125,1680614.8922155688,1473695.5209580837,254248.95535714284,249515.94642857142,452791.4017857143,134941971.0,115668447.0,46462.0,883368.0
5570,14/03/2021,Odisha,890304.0,4850.0,33.0,620914.0,269390.0,472377.0,417825.0,102.0,73805.0,816478.0,1279.121212121212,43.39393939393939,1617740.736526946,1703884.604790419,1495348.9101796406,254513.30357142858,250841.9642857143,456435.2678571429,134941971.0,115668447.0,46462.0,890304.0
5571,15/03/2021,Odisha,980682.0,170880.0,1031.0,693949.0,286733.0,525855.0,454714.0,113.0,79613.0,901048.0,1260.310606060606,43.196969696969695,1635715.5449101797,1727154.3173652694,1517002.2994011976,254777.6517857143,252167.98214285713,460079.1339285714,134941971.0,115668447.0,46462.0,980682.0
